SALE DATE,BLOCK,LOT,YEAR BUILT,ZIP CODE,SALE PRICE
2014-04-01,1531,1095,2007,10028,4800000
2014-11-17,1531,1120,2007,10028,2575000
2014-11-17,1531,1121,2007,10028,1950000
2014-05-14,1532,1008,1981,10028,550000
2014-07-24,1532,1011,1981,10028,650000
2014-10-15,1532,1014,1981,10028,670000
2014-05-06,1532,1040,1981,10028,675000
2014-05-02,1532,1045,1981,10028,615000
2014-05-29,1532,1046,1981,10028,620000
2014-06-19,1532,1047,1981,10028,749000
2014-04-18,1532,1052,1981,10028,769000
2014-11-25,1532,1054,1981,10028,810000
2014-07-30,1534,1016,1987,10128,730000
2014-02-11,1534,1016,1987,10128,658333
2014-07-16,1534,1032,1987,10128,1550000
2014-08-28,1534,1101,1987,10128,830000
2014-01-16,1534,1157,1987,10128,2055000
2014-01-28,1534,1162,1987,10128,620000
2014-01-29,1534,1190,1987,10128,770000
2014-08-11,1534,1211,1987,10128,795000
2014-06-20,1534,1227,1987,10128,750000
2014-10-17,1534,1248,1987,10128,745000
2014-10-29,1536,1072,0,10128,485000
2014-11-14,1536,1198,0,10128,1195000
2014-07-09,1536,1215,0,10128,690000
2014-06-19,1536,1258,0,10128,1135000
2014-06-16,1536,1285,0,10128,1400000
2014-12-08,1536,1316,0,10128,1175000
2014-08-01,1536,1355,0,10128,550000
2014-04-28,1536,1387,0,10128,705000
2014-08-12,1536,1428,0,10128,1125000
2014-11-06,1536,1508,0,10128,550000
2014-03-10,1536,1544,0,10128,730000
2014-08-14,1536,1561,0,10128,2325000
2014-03-10,1536,1570,0,10128,1195000
2014-07-31,1536,1602,0,10128,1200000
2014-10-09,1536,1605,0,10128,765000
2014-08-15,1536,1613,0,10128,1145000
2014-02-28,1536,1613,0,10128,870000
2014-12-15,1536,1615,0,10128,1260000
2014-10-24,1537,1692,0,10128,535000
2014-03-07,1537,1726,0,10128,747000
2014-02-26,1537,1816,0,10128,1140000
2014-07-24,1537,1843,0,10128,1500000
2014-01-29,1537,1850,0,10128,1165000
2014-12-12,1537,1868,0,10128,745000
2014-09-15,1537,1890,0,10128,740000
2014-09-19,1537,1898,0,10128,1600000
2014-11-25,1537,1942,0,10128,738000
2014-06-27,1537,1959,0,10128,730000
2014-05-23,1537,2009,0,10128,1280000
2014-06-26,1537,2069,0,10128,700000
2014-02-28,1537,2132,0,10128,735000
2014-05-13,1537,2160,0,10128,710000
2014-09-15,1537,2162,0,10128,495000
2014-10-29,1537,2187,0,10128,1287500
2014-12-15,1537,2224,0,10128,2250000
2014-02-18,1537,2272,0,10128,1140000
2014-06-13,1537,2289,0,10128,535000
2014-09-09,1537,2290,0,10128,735000
2014-09-17,1537,2314,0,10128,535000
2014-10-22,1537,2421,0,10128,740000
2014-08-11,1537,2423,0,10128,1270000
2014-05-13,1539,1059,1985,10128,720000
2014-07-17,1539,1068,1985,10128,1267500
2014-07-01,1539,1086,1985,10128,1100000
2014-10-14,1539,1179,1985,10128,750000
2014-04-22,1539,1224,1985,10128,1600000
2014-02-28,1539,1257,1985,10128,975000
2014-07-31,1539,1259,1985,10128,1040000
2014-01-15,1539,1287,1985,10128,2400000
2014-05-06,1540,1052,0,10128,530000
2014-08-20,1540,1053,0,10128,463000
2014-01-06,1540,1060,0,10128,655000
2014-01-24,1540,1067,0,10128,540000
2014-10-17,1540,1078,0,10128,990000
2014-08-28,1540,1079,0,10128,1025000
2014-06-30,1540,1205,0,10128,910000
2014-06-06,1540,1207,2007,10128,2700000
2014-03-04,1540,1210,0,10128,1279143
2014-06-13,1542,1009,1974,10075,1465000
2014-04-14,1542,1014,1974,10075,650000
2014-07-14,1542,1041,1974,10075,797500
2014-07-14,1542,1042,1974,10075,797500
2014-06-16,1542,1048,1974,10075,545000
2014-06-06,1542,1053,1974,10075,650000
2014-01-07,1542,1119,1974,10075,1449000
2014-07-29,1542,1151,1974,10075,2460000
2014-04-03,1542,1169,1974,10075,713000
2014-07-03,1542,1232,1974,10075,1445000
2014-06-11,1542,1287,1974,10075,517500
2014-03-05,1542,1292,1974,10075,25100
2014-01-15,1542,1363,1974,10075,780000
2014-10-20,1542,1416,1974,10075,865000
2014-07-25,1542,1503,1974,10075,885000
2014-08-15,1542,1512,1974,10075,3825000
2014-04-09,1542,1519,1974,10075,1225000
2014-06-13,1542,1528,1974,10075,3200000
2014-08-20,1543,1064,1973,10075,1300000
2014-09-16,1543,1186,1973,10075,785000
2014-12-12,1543,1302,1973,10075,875000
2014-09-26,1544,1017,1998,10028,630000
2014-06-16,1544,1020,1998,10028,780000
2014-08-19,1544,1027,1998,10028,764000
2014-02-10,1544,1051,1998,10028,1200000
2014-06-13,1544,1052,1998,10028,1260000
2014-09-08,1544,1053,1998,10028,775000
2014-12-10,1544,1056,1998,10028,685000
2014-08-21,1544,1074,1998,10028,755000
2014-04-04,1544,1097,1998,10028,800000
2014-04-03,1544,1116,1998,10028,572000
2014-09-03,1544,1119,1998,10028,1400000
2014-09-29,1544,1127,1998,10028,1500000
2014-07-07,1544,1127,1998,10028,50000
2014-03-27,1544,1129,1998,10028,800000
2014-09-22,1544,1136,1998,10028,2150000
2014-03-11,1544,1143,1998,10028,2528243
2014-06-16,1544,1145,1998,10028,1500000
2014-07-09,1547,1007,0,10028,549000
2014-03-31,1548,1317,2008,10028,2100000
2014-04-23,1548,1321,2008,10028,2125000
2014-07-29,1548,1325,2008,10028,2190000
2014-05-20,1548,1327,2008,10028,3217500
2014-09-12,1548,1329,2008,10028,2300000
2014-08-29,1550,1052,1988,10128,641000
2014-01-22,1550,1061,1988,10128,1375000
2014-02-27,1550,1064,1988,10128,1470000
2014-10-29,1550,1085,1988,10128,1530000
2014-12-30,1550,1087,1988,10128,1925000
2014-10-30,1550,1135,1988,10128,2025000
2014-08-15,1550,1146,1988,10128,3650000
2014-11-04,1550,1159,1988,10128,4900000
2014-09-08,1552,1111,1987,10128,690000
2014-12-01,1554,1021,0,10128,565000
2014-11-20,1554,1028,0,10128,800000
2014-08-27,1554,1029,0,10128,999999
2014-10-14,1554,1039,0,10128,999000
2014-08-19,1554,1040,0,10128,481000
2014-05-05,1554,1046,0,10128,2200000
2014-01-24,1554,1060,0,10128,750000
2014-01-28,1554,1072,0,10128,990000
2014-07-18,1554,1106,0,10128,1100000
2014-10-16,1554,1124,0,10128,2099000
2014-07-17,1554,1130,0,10128,2100000
2014-06-10,1554,1141,0,10128,2300000
2014-02-13,1555,1159,0,10128,1425000
2014-03-03,1555,1160,0,10128,928000
2014-07-25,1555,1195,0,10128,495000
2014-08-18,1555,1199,0,10128,480000
2014-09-09,1555,1204,0,10128,495000
2014-08-05,1555,1212,0,10128,800000
2014-07-28,1555,1267,0,10128,785000
2014-07-15,1555,1284,0,10128,660000
2014-12-19,1555,1286,0,10128,653000
2014-03-04,1562,1002,2005,10028,950000
2014-10-01,1562,1019,2005,10028,1100000
2014-03-21,1562,1065,2005,10028,1090000
2014-09-15,1562,1071,2005,10028,2250000
2014-12-19,1562,1082,2005,10028,2300000
2014-09-15,1562,1105,2005,10028,3495000
2014-04-11,1562,1106,2005,10028,2500000
2014-10-28,1562,1110,2005,10028,2525000
2014-11-04,1562,1117,2005,10028,3500000
2014-07-03,1564,1105,1986,10028,955000
2014-07-15,1564,1137,1986,10028,995000
2014-10-23,1564,1139,1986,10028,1308000
2014-03-12,1564,1147,1986,10028,1335000
2014-09-11,1564,1166,1986,10028,1315000
2014-06-03,1565,1022,0,10028,479000
2014-05-15,1565,1024,0,10028,750000
2014-06-26,1566,1032,1986,10028,1375000
2014-04-09,1566,1061,1986,10028,2075000
2014-07-16,1566,1069,1986,10028,535000
2014-04-23,1566,1071,1986,10028,840000
2014-03-21,1566,1119,1986,10028,1725000
2014-09-05,1566,1127,1986,10028,467393
2014-04-29,1569,1017,1910,10128,650000
2014-09-02,1569,1073,1910,10128,705000
2014-03-27,1569,1334,0,10128,490000
2014-02-27,1569,1344,0,10128,1067000
2014-09-16,1569,1355,0,10128,450000
2014-06-20,1569,1368,0,10128,1105000
2014-07-23,1569,1372,0,10128,625000
2014-06-19,1569,1384,0,10128,655000
2014-10-06,1569,1412,0,10128,745000
2014-01-17,1569,1425,0,10128,1250000
2014-08-19,1576,1030,1986,10075,1050000
2014-08-22,1576,1045,1986,10075,686250
2014-06-04,1576,1060,1986,10075,745000
2014-07-29,1576,1078,1986,10075,913000
2014-04-21,1577,1109,0,10028,445000
2014-07-23,1577,1202,1981,10075,2250000
2014-09-30,1577,1215,1981,10075,2250000
2014-03-18,1577,1220,1981,10075,2025000
2014-07-17,1577,1226,1981,10075,1875000
2014-03-24,1577,1243,1981,10075,3940000
2014-10-27,1577,1256,1981,10075,4200000
2014-07-18,1577,1313,1925,10075,650000
2014-08-11,1578,1017,1988,10028,888000
2014-07-16,1578,1053,1988,10028,1665000
2014-12-30,1578,1076,1988,10028,2000000
2014-07-23,1580,1007,0,10028,650000
2014-07-09,1580,1020,0,10028,4073000
2014-06-09,1580,1024,0,10028,3500000
2014-08-20,1583,1020,1963,10128,370110
2014-08-26,1583,1022,1963,10128,438577
2014-07-30,1583,1034,1963,10128,486720
2014-06-13,1583,1044,1963,10128,425880
2014-09-12,1583,1063,1963,10128,225108
2014-06-10,1583,1087,1963,10128,400000
2014-06-30,1584,1008,2005,10128,615000
2014-11-06,1584,1020,2005,10128,1925000
2014-01-31,1584,1023,2005,10128,2500000
2014-09-15,1584,1053,2005,10128,3300000
2014-04-30,1584,1077,2005,10128,4480000
2014-04-16,1584,1096,2005,10128,14850000
2014-07-10,1512,1001,0,10028,8300000
2014-11-18,1584,1101,1910,10128,655000
2014-03-27,1495,1002,1938,10028,2725000
2014-10-21,1495,1002,1938,10028,649000
2014-08-26,1501,1005,1969,10128,2525000
2014-09-17,1501,1005,1969,10128,1550000
2014-09-11,1501,1005,1969,10128,2125000
2014-11-13,1501,1005,1969,10128,1995000
2014-06-17,1511,1002,1916,10028,1150000
2014-10-14,1514,1003,1920,10028,817500
2014-03-18,1516,1102,0,10128,2100000
2014-08-07,1516,1102,0,10128,1875000
2014-09-08,1516,1102,0,10128,1950000
2014-12-16,1516,1102,0,10128,1662500
2014-04-11,1548,1002,1925,10028,535000
2014-04-15,1548,1002,1925,10028,470000
2014-11-03,1548,1002,1925,10028,610000
2014-09-23,1516,1002,1928,10128,1650000
2014-04-18,1524,1003,1928,10128,2100000
2014-03-31,1569,1101,1963,10128,900000
2014-02-07,1517,1101,1927,10128,17000000
2014-08-28,1540,1018,0,10128,25000
2014-01-02,1608,58,1920,10029,11349062
2014-01-21,1602,1,1924,10129,550000
2014-02-20,1602,1,1924,10129,1825000
2014-02-25,1602,1,1924,10129,2605000
2014-03-05,1602,1,1924,10129,2175000
2014-05-01,1602,1,1924,10129,2350000
2014-04-01,1602,1,1924,10129,7250000
2014-06-23,1602,1,1924,10129,20080
2014-03-03,1602,9,1927,10129,1715000
2014-07-23,1602,9,1927,10129,2377500
2014-05-14,1602,13,1923,10129,390000
2014-06-02,1602,13,1923,10129,1585000
2014-06-04,1602,13,1923,10129,750000
2014-10-02,1602,13,1923,10129,525000
2014-06-03,1602,20,1939,10128,2550000
2014-07-17,1602,20,1939,10128,2500000
2014-11-20,1602,20,1939,10128,610000
2014-08-04,1602,60,1926,10029,1795000
2014-09-29,1602,60,1926,10029,820000
2014-12-08,1602,60,1926,10029,877000
2014-12-16,1602,60,1926,10029,550000
2014-04-15,1603,9,1930,10029,570000
2014-02-11,1603,9,1930,10029,925000
2014-05-02,1603,9,1930,10029,825000
2014-09-12,1603,9,1930,10029,596000
2014-10-03,1603,9,1930,10029,922534
2014-03-13,1603,14,1904,10029,1900000
2014-05-06,1603,14,1904,10029,2010000
2014-09-29,1603,14,1904,10029,822000
2014-03-03,1603,60,1925,10029,760000
2014-05-02,1603,60,1925,10029,479257
2014-05-29,1603,60,1925,10029,805000
2014-06-27,1603,60,1925,10029,855182
2014-08-19,1603,69,1926,10029,5750000
2014-06-13,1604,1,1926,10029,2250000
2014-10-07,1604,1,1926,10029,3950000
2014-11-05,1608,1,1926,10029,700000
2014-01-10,1614,1,1959,10029,1030000
2014-03-04,1614,1,1959,10029,441250
2014-03-12,1614,1,1959,10029,760000
2014-05-28,1614,1,1959,10029,550000
2014-07-08,1614,1,1959,10029,325000
2014-07-21,1614,1,1959,10029,524907
2014-07-28,1614,1,1959,10029,565000
2014-08-14,1614,1,1959,10029,450000
2014-07-31,1614,1,1959,10029,830000
2014-08-04,1614,1,1959,10029,795000
2014-09-29,1614,1,1959,10029,605000
2014-10-17,1614,1,1959,10029,1150000
2014-10-23,1614,1,1959,10029,525000
2014-07-29,1602,1035,0,10128,2950000
2014-06-17,1602,1041,0,10128,2400000
2014-05-23,1602,1043,0,10128,2902625
2014-04-07,1602,1044,0,10128,4350000
2014-02-03,1602,1061,0,10128,3805000
2014-10-06,1602,1103,0,10129,4800000
2014-11-24,1602,1107,0,10129,4875000
2014-04-08,1607,1018,1928,10029,3207487
2014-08-21,1607,1022,1928,10029,3750000
2014-01-10,1607,1032,1928,10029,1461188
2014-01-31,1607,1038,1928,10029,1053888
2014-11-12,1607,1126,1925,10029,1880000
2014-12-16,1607,1133,1925,10029,1110000
2014-01-30,1607,1157,1925,10029,7458681
2014-06-09,1613,1026,1925,10029,625000
2014-09-12,1613,1062,1925,10029,3170000
2014-04-17,1615,1005,2008,10029,1272812
2014-01-21,1615,1012,2008,10029,1595000
2014-10-02,1615,1022,2008,10029,940000
2014-05-06,1615,1055,2008,10029,1746273
2014-12-12,1615,1056,2008,10029,2395000
2014-12-16,1615,1068,2008,10029,3200000
2014-07-22,1615,1083,2008,10029,1795000
2014-02-18,1615,1085,2008,10029,2775000
2014-07-31,1615,1086,2008,10029,3525000
2014-03-14,1615,1092,2008,10029,2750000
2014-08-14,1615,1093,2008,10029,3760412
2014-03-13,1615,1094,2008,10029,2013204
2014-02-21,1615,1097,2008,10029,1827758
2014-04-01,1615,1099,2008,10029,2858482
2014-08-14,1615,1104,2008,10029,1828693
2014-06-12,1615,1106,2008,10029,2968198
2014-08-14,1615,1111,2008,10029,1849298
2014-02-06,1615,1112,2008,10029,1858306
2014-05-06,1615,1113,2008,10029,3085598
2014-01-28,1615,1116,2008,10029,3049658
2014-08-15,1615,1117,2008,10029,1895000
2014-05-28,1607,1001,1928,10029,1596887
2014-08-27,1607,1101,1925,10029,1339325
2014-01-15,1607,1102,1925,10029,1236300
2014-03-21,1123,111,1910,10023,19272315
2014-02-23,1125,160,1910,10023,205000
2014-06-17,1128,51,1910,10023,10000000
2014-04-03,1143,8,1930,10023,2600000
2014-08-18,1147,41,1910,10023,6550000
2014-05-01,1162,24,1900,10023,3800000
2014-02-06,1162,45,1900,10023,14000000
2014-09-09,1163,23,1900,10023,6500000
2014-08-18,1170,120,1900,10024,4865000
2014-12-23,1185,52,1900,10023,4500000
2014-12-23,1185,53,1900,10023,4000000
2014-12-23,1185,66,1920,10023,7000000
2014-04-10,1122,60,1889,10023,340000
2014-04-29,1123,54,1900,10023,750000
2014-03-11,1126,43,1902,10023,2210000
2014-07-17,1127,142,1900,10023,2115000
2014-02-14,1128,52,1900,10023,667500
2014-04-22,1142,37,1910,10023,562500
2014-06-10,1142,37,1910,10023,495000
2014-02-26,1142,46,1910,10023,445000
2014-05-15,1144,141,1900,10023,510655
2014-05-15,1144,141,1900,10023,487393
2014-05-15,1144,141,1900,10023,487393
2014-05-15,1144,141,1900,10023,487393
2014-05-15,1144,141,1900,10023,649859
2014-05-15,1144,141,1900,10023,487393
2014-05-15,1144,141,1900,10023,389914
2014-11-07,1145,7,1910,10023,350000
2014-12-08,1145,7,1910,10023,420000
2014-01-16,1145,105,1910,10023,515000
2014-06-17,1145,105,1910,10023,547500
2014-09-29,1145,105,1910,10023,410000
2014-12-29,1145,151,1910,10023,1699000
2014-01-21,1147,16,1900,10023,510000
2014-12-19,1148,9,1900,10023,800000
2014-08-07,1149,48,1900,10024,2600000
2014-09-03,1149,145,1910,10024,444500
2014-08-05,1150,108,1900,10024,2150000
2014-05-30,1162,104,1920,10023,668000
2014-08-14,1163,6,1900,10023,290000
2014-11-05,1163,6,1900,10023,481000
2014-03-21,1163,8,1920,10023,642000
2014-07-02,1163,8,1920,10023,1405000
2014-06-30,1163,152,1920,10023,490000
2014-01-30,1166,52,1920,10023,440000
2014-01-21,1167,9,1920,10023,330000
2014-04-01,1168,3,1920,10024,499000
2014-04-30,1169,36,1920,10024,1100000
2014-10-06,1169,36,1920,10024,725000
2014-12-16,1169,36,1920,10024,750000
2014-02-11,1183,21,1900,10023,890000
2014-08-25,1185,7,1915,10023,1330000
2014-04-24,1185,15,1915,10023,371000
2014-01-16,1185,46,1929,10023,1050000
2014-04-29,1185,46,1929,10023,925000
2014-03-14,1185,62,1920,10025,1040000
2014-03-19,1114,61,1974,10023,1119000
2014-08-13,1114,61,1974,10023,2070000
2014-10-02,1114,61,1974,10023,1638000
2014-06-25,1117,16,1938,10023,296574
2014-06-19,1117,16,1938,10023,750000
2014-12-02,1117,16,1938,10023,442500
2014-01-07,1117,19,1923,10023,515000
2014-02-19,1117,19,1923,10023,391560
2014-11-25,1117,19,1923,10023,460000
2014-12-30,1117,19,1923,10023,410000
2014-05-05,1117,21,1924,10023,570000
2014-01-06,1117,29,1910,10023,7293000
2014-03-18,1117,29,1910,10023,2750000
2014-05-13,1117,29,1910,10023,1080000
2014-03-26,1117,36,1907,10023,42000000
2014-03-06,1117,36,1907,10023,5400000
2014-05-20,1117,36,1907,10023,2275000
2014-07-22,1117,36,1907,10023,16000000
2014-07-29,1117,36,1907,10023,5100000
2014-02-25,1118,22,1969,10023,378111
2014-03-04,1118,22,1969,10023,1220000
2014-03-10,1118,22,1969,10023,900000
2014-03-13,1118,22,1969,10023,2500000
2014-04-17,1118,22,1969,10023,910000
2014-05-20,1118,22,1969,10023,550000
2014-06-06,1118,22,1969,10023,1610000
2014-07-07,1118,22,1969,10023,1175000
2014-08-07,1118,22,1969,10023,5100000
2014-08-26,1118,22,1969,10023,2200000
2014-09-16,1118,22,1969,10023,999000
2014-10-20,1118,22,1969,10023,730000
2014-11-03,1118,22,1969,10023,2225000
2014-11-06,1118,22,1969,10023,880000
2014-01-07,1118,36,1930,10023,1150000
2014-06-25,1118,36,1930,10023,2200000
2014-10-22,1118,36,1930,10023,1397400
2014-04-08,1119,29,1929,10023,2975000
2014-06-16,1119,29,1929,10023,1550000
2014-07-30,1119,29,1929,10023,3431372
2014-07-31,1119,29,1929,10023,1635000
2014-12-18,1119,29,1929,10023,4150000
2014-01-14,1119,36,1918,10023,1018000
2014-01-14,1119,36,1918,10023,2516000
2014-02-13,1119,36,1918,10023,785000
2014-06-02,1119,36,1918,10023,1950000
2014-10-07,1119,36,1918,10023,1985000
2014-10-23,1119,36,1918,10023,3600000
2014-06-11,1119,47,1930,10023,1695000
2014-08-11,1119,47,1930,10023,1812500
2014-08-20,1119,47,1930,10023,689000
2014-01-14,1119,50,1917,10023,875000
2014-01-07,1119,50,1917,10023,1675000
2014-03-27,1119,50,1917,10023,875000
2014-04-16,1119,50,1917,10023,1725000
2014-07-22,1119,50,1917,10023,2995000
2014-09-03,1119,50,1917,10023,736000
2014-06-24,1120,7,1906,10023,3800000
2014-08-11,1120,7,1906,10023,3995000
2014-07-15,1120,11,1905,10023,770000
2014-12-16,1120,11,1905,10023,707500
2014-03-26,1120,14,1902,10023,4250000
2014-06-16,1120,14,1902,10023,4750000
2014-02-05,1120,17,1930,10023,607500
2014-06-04,1120,17,1930,10023,29829
2014-06-26,1120,17,1930,10023,975000
2014-07-15,1120,17,1930,10023,112500
2014-07-30,1120,17,1930,10023,815000
2014-08-21,1120,17,1930,10023,1815000
2014-10-24,1120,17,1930,10023,720000
2014-04-21,1120,22,1905,10023,850000
2014-06-16,1120,22,1905,10023,2395000
2014-06-18,1120,22,1905,10023,950000
2014-10-01,1120,22,1905,10023,869000
2014-11-17,1120,22,1905,10023,2600000
2014-02-05,1120,23,1917,10023,1600000
2014-03-19,1120,23,1917,10023,2565000
2014-04-10,1120,23,1917,10023,470000
2014-05-22,1120,23,1917,10023,1300000
2014-05-22,1120,23,1917,10023,1250000
2014-07-15,1120,23,1917,10023,1995000
2014-04-03,1120,29,1929,10023,9225000
2014-05-27,1120,29,1929,10023,5000000
2014-02-18,1120,57,1920,10023,840000
2014-06-25,1120,57,1920,10023,1015000
2014-01-16,1120,61,1924,10023,585000
2014-05-29,1120,61,1924,10023,599000
2014-12-30,1120,61,1924,10023,455000
2014-01-29,1121,29,1968,10023,625000
2014-02-19,1121,29,1968,10023,587500
2014-03-10,1121,29,1968,10023,775000
2014-05-01,1121,29,1968,10023,1955050
2014-05-28,1121,29,1968,10023,1435000
2014-08-07,1121,29,1968,10023,5300000
2014-08-26,1121,29,1968,10023,660000
2014-08-27,1121,29,1968,10023,585000
2014-09-17,1121,29,1968,10023,1730000
2014-12-11,1121,29,1968,10023,1700000
2014-12-18,1121,29,1968,10023,800000
2014-05-12,1121,36,1910,10023,11250000
2014-07-01,1121,36,1910,10023,8160000
2014-07-01,1121,36,1910,10023,14790000
2014-10-30,1121,36,1910,10023,17100000
2014-04-29,1121,43,1922,10023,1300000
2014-11-10,1122,23,1928,10023,1640000
2014-12-01,1122,23,1928,10023,830000
2014-05-15,1122,29,1929,10023,2500000
2014-09-11,1122,29,1929,10023,1799000
2014-02-07,1122,40,1926,10023,1934675
2014-09-17,1122,40,1926,10023,540000
2014-01-23,1123,29,1930,10023,11500000
2014-03-06,1123,29,1930,10023,1375000
2014-07-01,1124,5,1924,10023,1495000
2014-03-14,1124,27,1931,10023,2475000
2014-04-07,1124,27,1931,10023,6500000
2014-07-29,1124,27,1931,10023,2625000
2014-10-02,1124,27,1931,10023,5345000
2014-11-12,1124,27,1931,10023,1900000
2014-12-10,1124,27,1931,10023,250000
2014-12-19,1124,27,1931,10023,10750000
2014-12-31,1124,27,1931,10023,3843504
2014-01-30,1124,27,1931,10023,3325000
2014-02-14,1124,42,1927,10023,1700000
2014-03-11,1124,42,1927,10023,253600
2014-03-14,1124,42,1927,10023,773333
2014-03-24,1124,42,1927,10023,345000
2014-05-30,1124,42,1927,10023,400000
2014-06-11,1124,42,1927,10023,340000
2014-07-10,1124,42,1927,10023,999000
2014-08-06,1124,42,1927,10023,519407
2014-09-04,1124,42,1927,10023,4400000
2014-10-17,1124,42,1927,10023,560000
2014-12-18,1124,42,1927,10023,1530000
2014-12-09,1124,42,1927,10023,3275000
2014-01-22,1124,46,1925,10023,1995000
2014-02-06,1124,46,1925,10023,295000
2014-01-10,1124,46,1925,10023,505000
2014-03-20,1124,46,1925,10023,1885000
2014-03-17,1124,46,1925,10023,299000
2014-04-25,1124,46,1925,10023,600000
2014-06-16,1124,46,1925,10023,350000
2014-06-30,1124,46,1925,10023,400000
2014-06-30,1124,46,1925,10023,330000
2014-07-31,1124,46,1925,10023,250000
2014-09-16,1124,46,1925,10023,726000
2014-11-24,1124,46,1925,10023,700000
2014-07-08,1125,2,1930,10023,320000
2014-07-02,1125,2,1930,10023,535000
2014-09-23,1125,2,1930,10023,559000
2014-12-12,1125,2,1930,10023,309000
2014-01-10,1125,24,1964,10023,5500000
2014-02-21,1125,24,1964,10023,1925999
2014-03-20,1125,24,1964,10023,2050000
2014-03-20,1125,24,1964,10023,864800
2014-04-01,1125,24,1964,10023,1515000
2014-04-08,1125,24,1964,10023,815000
2014-03-28,1125,24,1964,10023,2275000
2014-05-20,1125,24,1964,10023,910000
2014-07-10,1125,24,1964,10023,1932500
2014-06-16,1125,24,1964,10023,740000
2014-07-30,1125,24,1964,10023,919000
2014-08-11,1125,24,1964,10023,2375000
2014-08-06,1125,24,1964,10023,1950000
